river_name,country,date,current_speed_ms,u_ms,v_ms
São Francisco,Brazil,2024-09-01,,,
São Francisco,Brazil,2024-09-01,,,
Shishhid Gol,Mongolia,2024-09-01,,,
Shishhid Gol,Mongolia,2024-09-01,,,
Paranaíba,Brazil,2024-09-01,,,
Paranaíba,Brazil,2024-09-01,,,
Yenisey,Russia,2024-09-01,0.003000000026077032,0.0,0.003000000026077032
Ob,Russia,2024-09-01,,,
Ob,Russia,2024-09-01,,,
Tocantins,Brazil,2024-09-01,,,
Tocantins,Brazil,2024-09-01,,,
Bafing,Mali,2024-09-01,,,
Bénoué,Cameroon,2024-09-01,,,
Indaiá,Brazil,2024-09-01,,,
Kolyma,Russia,2024-09-01,0.004242640723997777,0.003000000026077032,0.003000000026077032
N'Mai,Myanmar,2024-09-01,,,
Magdalena,Colombia,2024-09-01,0.05946427947383523,0.04400000348687172,0.04000000283122063
Neuquén,Argentina,2024-09-01,0.0,0.0,0.0
Nanpan,China,2024-09-01,,,
Sénégal,Mauritania,2024-09-01,,,
Kyzyl-Khem,Russia,2024-09-01,,,
Nu,China,2024-09-01,,,
Benue,Nigeria,2024-09-01,,,
Ayeyarwady,Myanmar,2024-09-01,,,
Negro,Argentina,2024-09-01,,,
Malyy Yenisey,Russia,2024-09-01,,,
Verkhniy Yenisey,Russia,2024-09-01,,,
Verkhniy Yenisey,Russia,2024-09-01,0.0970463835245545,0.09700000286102295,0.003000000026077032
Nu,China,2024-09-01,,,
Hongshui,China,2024-09-01,0.18919039321025552,-0.04800000041723251,0.18300001323223114
Quan,China,2024-09-01,0.18919039321025552,-0.04800000041723251,0.18300001323223114
Xun,China,2024-09-01,0.07240166158918208,-0.039000000804662704,0.06100000441074371
Braco Menor,Brazil,2024-09-01,,,
Salween,Myanmar,2024-09-01,,,
Ganges,India,2024-09-01,,,
Indus,Pakistan,2024-09-01,,,
Indus,Pakistan,2024-09-01,,,
Niger,Mali,2024-09-01,,,
Niger,Nigeria,2024-09-01,,,
Ubangi,Democratic Republic of the Congo,2024-09-01,,,
Shiquan,China,2024-09-01,,,
Huang,China,2024-09-01,,,
Huang,China,2024-09-01,,,
Abay,Ethiopia,2024-09-01,,,
Abay,Ethiopia,2024-09-01,,,
Zambezi,Mozambique,2024-09-01,,,
Zambezi,Zambia,2024-09-01,0.21231346271814366,-0.1990000158548355,-0.07400000095367432
Shire,Malawi,2024-09-01,,,
Shire,Malawi,2024-09-01,0.1067333146507367,0.024000000208616257,0.10400000214576721
Amur,Russia,2024-09-01,,,
Amur,Russia,2024-09-01,,,
El Bahr el Azraq,Sudan,2024-09-01,,,
El Bahr el Azraq,Sudan,2024-09-01,,,
Hailar,China,2024-09-01,,,
Orinoco,Venezuela,2024-09-01,,,
Grande,Bolivia,2024-09-01,0.007615773314732914,-0.003000000026077032,0.007000000216066837
Rio Negro,Brazil,2024-09-01,,,
Kibali,Democratic Republic of the Congo,2024-09-01,,,
Kasai,Democratic Republic of the Congo,2024-09-01,,,
Uele,Democratic Republic of the Congo,2024-09-01,,,
Argun’,Russia,2024-09-01,,,
Abay,Ethiopia,2024-09-01,,,
Mamoré,Bolivia,2024-09-01,0.007615773314732914,-0.003000000026077032,0.007000000216066837
Guaporé,Brazil,2024-09-01,,,
Madeira,Brazil,2024-09-01,,,
Heilong Jiang,Russia,2024-09-01,,,
Huang,China,2024-09-01,,,
Ob,Russia,2024-09-01,0.0020000000949949026,0.0,0.0020000000949949026
Ideriyn,Mongolia,2024-09-01,,,
Selenga,Mongolia,2024-09-01,,,
Angara,Russia,2024-09-01,,,
Angara,Russia,2024-09-01,,,
Ertis,Kazakhstan,2024-09-01,,,
Ertis,Kazakhstan,2024-09-01,,,
Ertix,China,2024-09-01,,,
Maquan,China,2024-09-01,,,
Angara,Russia,2024-09-01,0.0028284272590892697,0.0020000000949949026,0.0020000000949949026
Angara,Russia,2024-09-01,0.008944272334829279,0.00800000037997961,-0.004000000189989805
Za,China,2024-09-01,,,
Paraná,Argentina,2024-09-01,,,
Lualaba,Democratic Republic of the Congo,2024-09-01,,,
Lancang,China,2024-09-01,0.03969886773474212,-0.030000001192092896,0.026000000536441803
Congo,Democratic Republic of the Congo,2024-09-01,,,
Yarlung,China,2024-09-01,,,
Lualaba,Democratic Republic of the Congo,2024-09-01,,,
Irtysh,Russia,2024-09-01,0.003605551349855083,-0.0020000000949949026,0.003000000026077032
Congo,Democratic Republic of the Congo,2024-09-01,,,
Mekong,Laos,2024-09-01,0.013341664331342087,-0.003000000026077032,0.013000000268220901
Dihang,China,2024-09-01,,,
Brahmaputra,India,2024-09-01,,,
Irrawaddy Delta,Myanmar,2024-09-01,0.08602325334599394,0.07000000029802322,-0.05000000074505806
Yangtze,China,2024-09-01,0.02607681132368227,-0.02200000174343586,0.014000000432133675
Amazonas,Brazil,2024-09-01,,,
Amazonas,Brazil,2024-09-01,,,
Nile,Sudan,2024-09-01,0.005099019869937831,-0.0010000000474974513,-0.005000000353902578
Nile,Egypt,2024-09-01,,,
Victoria Nile,Uganda,2024-09-01,,,
Victoria Nile,Uganda,2024-09-01,,,
Kagera,United Republic of Tanzania,2024-09-01,,,
Albert Nile,Uganda,2024-09-01,,,
Albert Nile,Uganda,2024-09-01,,,
Ucayali,Peru,2024-09-01,0.013038405081479038,-0.0010000000474974513,-0.013000000268220901
Tuotuo,China,2024-09-01,,,
Lena,Russia,2024-09-01,0.004123105821454669,0.0010000000474974513,0.004000000189989805
Tongtian,China,2024-09-01,,,
Bahr el Jebel,South Sudan,2024-09-01,,,
Jinsha,China,2024-09-01,,,
Bahr el Jebel,South Sudan,2024-09-01,,,
El Bahr el Abyad,South Sudan,2024-09-01,,,
Chang Jiang,China,2024-09-01,0.02607681132368227,-0.014000000432133675,0.02200000174343586
Rosetta Branch,Egypt,2024-09-01,,,
Damietta Branch,Egypt,2024-09-01,0.03337663841277767,-0.005000000353902578,-0.032999999821186066
Bykovskaya Protoka,Russia,2024-09-01,0.004123105821454669,0.0010000000474974513,0.004000000189989805
Olenekskaya Protoka,Russia,2024-09-01,0.004123105821454669,0.0010000000474974513,0.004000000189989805
Kalix,Sweden,2024-09-01,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Kalix,Sweden,2024-09-01,0.004242640723997777,-0.003000000026077032,-0.003000000026077032
Volkhov,Russia,2024-09-01,0.005000000353902578,0.005000000353902578,0.0
Volkhov,Russia,2024-09-01,0.005000000353902578,0.005000000353902578,0.0
Msta,Russia,2024-09-01,0.009055385683948427,-0.0010000000474974513,-0.009000000543892384
Msta,Russia,2024-09-01,0.043829216001058734,-0.02500000037252903,-0.036000002175569534
Murat,Turkey,2024-09-01,,,
Murat,Turkey,2024-09-01,,,
Indalsälven,Sweden,2024-09-01,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Indalsälven,Sweden,2024-09-01,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Kola,Russia,2024-09-01,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Kola,Russia,2024-09-01,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Jänisjoki,Russia,2024-09-01,0.006000000052154064,0.006000000052154064,0.0
Jänisjoki,Finland,2024-09-01,0.0010000000474974513,-0.0010000000474974513,0.0
Sheksna,Russia,2024-09-01,0.006082762589551205,0.006000000052154064,0.0010000000474974513
Sheksna,Russia,2024-09-01,0.01077033034201004,-0.004000000189989805,-0.010000000707805157
Vorma,Norway,2024-09-01,0.0028284272590892697,0.0020000000949949026,-0.0020000000949949026
Vorma,Norway,2024-09-01,0.0028284272590892697,0.0020000000949949026,-0.0020000000949949026
Vyatka,Russia,2024-09-01,,,
Vyatka,Russia,2024-09-01,,,
Unzha,Russia,2024-09-01,0.06926037842181555,-0.06599999964237213,0.021000001579523087
Unzha,Russia,2024-09-01,0.010630146240979457,-0.007000000216066837,-0.00800000037997961
Vltava,Czechia,2024-09-01,,,
Moskva River,Russia,2024-09-01,0.003000000026077032,-0.003000000026077032,0.0
Pinega,Russia,2024-09-01,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Tsna,Russia,2024-09-01,0.07218033206535054,0.07100000232458115,0.013000000268220901
Vym,Russia,2024-09-01,0.0022360680837073196,0.0020000000949949026,-0.0010000000474974513
Belaya,Russia,2024-09-01,,,
Belaya,Russia,2024-09-01,,,
Vienne,France,2024-09-01,0.05903389184390703,0.03700000047683716,0.046000003814697266
Qezel Owzan,Iran,2024-09-01,,,
Simav,Turkey,2024-09-01,,,
Kelkit,Turkey,2024-09-01,,,
Mio,Spain,2024-09-01,,,
Dora Baltea,Italy,2024-09-01,,,
Durance,France,2024-09-01,0.11537764319536266,-0.06400000303983688,-0.09600000083446503
Tarn,France,2024-09-01,0.11476934094525405,-0.04400000348687172,0.10600000619888306
Ofanto,Italy,2024-09-01,,,
Ialomița,Romania,2024-09-01,,,
Strymnas,Bulgaria,2024-09-01,,,
Seym,Russia,2024-09-01,,,
Marne,France,2024-09-01,0.01562049988507086,0.010000000707805157,-0.012000000104308128
Usa,Russia,2024-09-01,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Segre,Spain,2024-09-01,0.04101219444212944,-0.04100000113248825,0.0010000000474974513
Tvertsa,Russia,2024-09-01,0.027856777309141087,0.026000000536441803,-0.010000000707805157
Voronya,Russia,2024-09-01,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Voronya,Russia,2024-09-01,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Drin,Albania,2024-09-01,,,
Minho,Portugal,2024-09-01,,,
Bojana,Albania,2024-09-01,,,
Sefīd,Iran,2024-09-01,,,
Dordogne,France,2024-09-01,0.01838477724740184,-0.007000000216066837,0.017000000923871994
Shannon,Ireland,2024-09-01,0.0022360680837073196,0.0010000000474974513,0.0020000000949949026
Shannon,Ireland,2024-09-01,0.0022360680837073196,0.0010000000474974513,0.0020000000949949026
Ticino,Italy,2024-09-01,,,
Ticino,Switzerland,2024-09-01,0.30241199010660147,-0.2670000195503235,-0.1420000046491623
Southern Bug,Ukraine,2024-09-01,,,
Southern Bug,Ukraine,2024-09-01,,,
Klarälven,Sweden,2024-09-01,0.012206556319496478,0.007000000216066837,0.010000000707805157
Klarälven,Sweden,2024-09-01,0.0022360680837073196,-0.0010000000474974513,0.0020000000949949026
Motala ström,Sweden,2024-09-01,0.0326955666490018,-0.013000000268220901,0.030000001192092896
Motala ström,Sweden,2024-09-01,0.023086794488107625,-0.007000000216066837,0.02200000174343586
Ness,United Kingdom,2024-09-01,0.005000000353902578,0.0,-0.005000000353902578
Ness,United Kingdom,2024-09-01,0.005000000353902578,0.0,-0.005000000353902578
Oich,United Kingdom,2024-09-01,0.0010000000474974513,0.0,-0.0010000000474974513
Oich,United Kingdom,2024-09-01,0.0143178214912816,-0.003000000026077032,-0.014000000432133675
Kama,Russia,2024-09-01,,,
Kama,Russia,2024-09-01,,,
Chusovaya,Russia,2024-09-01,0.01581138897821503,0.015000000596046448,-0.005000000353902578
Chusovaya,Russia,2024-09-01,0.01581138897821503,0.015000000596046448,-0.005000000353902578
Olt,Romania,2024-09-01,,,
Inn,Austria,2024-09-01,,,
Morava,Czechia,2024-09-01,0.08302409718132871,-0.0020000000949949026,-0.08300000429153442
Warta,Poland,2024-09-01,,,
Main,Germany,2024-09-01,0.0845281065463913,-0.03700000047683716,0.07600000500679016
Ems,Germany,2024-09-01,0.02549509911681374,0.01900000125169754,-0.017000000923871994
Guadalquivir,Spain,2024-09-01,0.0,0.0,0.0
Maas,France,2024-09-01,0.013892444188418784,-0.012000000104308128,-0.007000000216066837
Þjórsá,Iceland,2024-09-01,0.003000000026077032,0.0,-0.003000000026077032
Bug,Poland,2024-09-01,,,
Karkheh,Iran,2024-09-01,,,
Sakarya,Turkey,2024-09-01,,,
Muonio,Finland,2024-09-01,0.004242640723997777,-0.003000000026077032,-0.003000000026077032
Kura,Azerbaijan,2024-09-01,,,
Kura,Azerbaijan,2024-09-01,,,
Yonne,France,2024-09-01,0.022825426081504147,0.020000001415610313,0.01100000087171793
Mukhavyets,Belarus,2024-09-01,,,
Schelde,Belgium,2024-09-01,0.005099019869937831,-0.0010000000474974513,-0.005000000353902578
Trent,United Kingdom,2024-09-01,0.010816654307867659,0.009000000543892384,0.006000000052154064
Talkeh,Iran,2024-09-01,,,
Adige,Italy,2024-09-01,,,
Luza,Russia,2024-09-01,0.0010000000474974513,0.0,-0.0010000000474974513
Sura,Russia,2024-09-01,0.0430000014603138,0.0,0.0430000014603138
Vishera,Russia,2024-09-01,0.0028284272590892697,0.0020000000949949026,-0.0020000000949949026
Büyük Menderes,Turkey,2024-09-01,0.07102816575465333,0.07100000232458115,-0.0020000000949949026
Haliacmon,Greece,2024-09-01,,,
Doubs,France,2024-09-01,0.09390420872981634,0.013000000268220901,-0.09300000220537186
Severn,United Kingdom,2024-09-01,0.0020000000949949026,0.0,0.0020000000949949026
Mureș,Romania,2024-09-01,0.06378871484697943,-0.06300000101327896,0.010000000707805157
Drina,Bosnia and Herzegovina,2024-09-01,,,
Esla,Spain,2024-09-01,0.011180340762149195,0.0020000000949949026,0.01100000087171793
Patsoyoki,Norway,2024-09-01,0.004242640723997777,-0.003000000026077032,-0.003000000026077032
Patsoyoki,Norway,2024-09-01,0.003605551349855083,-0.003000000026077032,-0.0020000000949949026
Aras,Azerbaijan,2024-09-01,,,
Ticino,Italy,2024-09-01,0.028178006061469203,-0.02500000037252903,0.013000000268220901
Caledonian Canal,United Kingdom,2024-09-01,0.011045361889625443,-0.0010000000474974513,-0.01100000087171793
Luirojoki,Finland,2024-09-01,0.004242640723997777,-0.003000000026077032,-0.003000000026077032
Oulu,Finland,2024-09-01,0.004242640723997777,-0.003000000026077032,-0.003000000026077032
Sane,France,2024-09-01,0.09390420872981634,0.013000000268220901,-0.09300000220537186
Maas,Netherlands,2024-09-01,0.017804494693125617,-0.01100000087171793,-0.014000000432133675
Atshan,Iraq,2024-09-01,,,
Guadiana,Spain,2024-09-01,0.0010000000474974513,0.0,0.0010000000474974513
Guadiana,Spain,2024-09-01,0.041593269838869046,0.04100000113248825,-0.007000000216066837
Suda,Russia,2024-09-01,0.02404163186689492,0.017000000923871994,0.017000000923871994
Suda,Russia,2024-09-01,0.0509901960053294,-0.010000000707805157,0.05000000074505806
Narva,Estonia,2024-09-01,0.009000000543892384,0.009000000543892384,0.0
Narva,Estonia,2024-09-01,0.009000000543892384,0.009000000543892384,0.0
Ångermanälven,Sweden,2024-09-01,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Ångermanälven,Sweden,2024-09-01,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Lotta,Russia,2024-09-01,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Lotta,Russia,2024-09-01,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Pripyat,Ukraine,2024-09-01,,,
Pripyat,Belarus,2024-09-01,,,
Stora Lule lv,Sweden,2024-09-01,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Stora Lule lv,Sweden,2024-09-01,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Morava,Republic of Serbia,2024-09-01,,,
Evros,Bulgaria,2024-09-01,,,
Tevere,Italy,2024-09-01,,,
Donets,Ukraine,2024-09-01,,,
Oka,Russia,2024-09-01,0.027586230336690127,0.01900000125169754,0.020000001415610313
Desna,Ukraine,2024-09-01,,,
Mezen,Russia,2024-09-01,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Khopr,Russia,2024-09-01,,,
Neris,Belarus,2024-09-01,0.029000001028180122,0.0,0.029000001028180122
Velikaya,Russia,2024-09-01,0.020024985810716805,0.0010000000474974513,-0.020000001415610313
Kızılırmak,Turkey,2024-09-01,,,
Sava,Croatia,2024-09-01,,,
Onega,Russia,2024-09-01,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Mosel,France,2024-09-01,0.021000001579523087,0.0,0.021000001579523087
Prut,Moldova,2024-09-01,,,
Kuban,Russia,2024-09-01,,,
Zncara,Spain,2024-09-01,0.04534313836924138,-0.03400000184774399,0.030000001192092896
Weser,Germany,2024-09-01,0.02325940842962425,-0.021000001579523087,0.010000000707805157
Skelleftelven,Sweden,2024-09-01,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Tornelven,Sweden,2024-09-01,0.004242640723997777,-0.003000000026077032,-0.003000000026077032
Mincio,Italy,2024-09-01,0.01746425013940098,0.017000000923871994,-0.004000000189989805
Sió,Hungary,2024-09-01,0.056293875150879295,0.012000000104308128,-0.055000003427267075
Neman,Lithuania,2024-09-01,0.046861500489918016,-0.036000002175569534,-0.030000001192092896
Lule lv,Sweden,2024-09-01,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Hindiyah Channel,Iraq,2024-09-01,,,
Shatt al Hillah,Iraq,2024-09-01,,,
Tuloma,Russia,2024-09-01,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Kem,Russia,2024-09-01,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Mur,Austria,2024-09-01,0.13237824528723965,-0.010000000707805157,-0.13199999928474426
Po,Italy,2024-09-01,0.04244997224624301,0.03100000135600567,-0.029000001028180122
Dalälven,Sweden,2024-09-01,0.003162277699927237,0.003000000026077032,0.0010000000474974513
Dalälven,Sweden,2024-09-01,0.0010000000474974513,0.0010000000474974513,0.0
Dniester,Ukraine,2024-09-01,,,
Dniester,Ukraine,2024-09-01,,,
Rhône,Switzerland,2024-09-01,0.026019224200386316,0.026000000536441803,-0.0010000000474974513
Rhône,France,2024-09-01,0.1718982313089272,-0.11800000816583633,-0.125
Vuoksi,Russia,2024-09-01,0.003000000026077032,0.003000000026077032,0.0
Vuoksi,Russia,2024-09-01,0.036069378238630975,0.02500000037252903,0.026000000536441803
Kemijoki,Finland,2024-09-01,0.004242640723997777,-0.003000000026077032,-0.003000000026077032
Kemijoki,Finland,2024-09-01,0.004242640723997777,-0.003000000026077032,-0.003000000026077032
Vorma,Norway,2024-09-01,0.004123105821454669,0.004000000189989805,0.0010000000474974513
Vorma,Norway,2024-09-01,0.0010000000474974513,0.0010000000474974513,0.0
Don,Russia,2024-09-01,,,
Don,Russia,2024-09-01,,,
Thames,United Kingdom,2024-09-01,0.004472136167414639,-0.004000000189989805,-0.0020000000949949026
Ariège,France,2024-09-01,0.0663701736913356,0.007000000216066837,0.06599999964237213
Garonne,France,2024-09-01,,,
Duero,Spain,2024-09-01,0.03405877458198656,0.0020000000949949026,0.03400000184774399
Tisza,Hungary,2024-09-01,,,
Glomma,Norway,2024-09-01,0.006403124632470025,-0.005000000353902578,0.004000000189989805
Soroksari Duna,Hungary,2024-09-01,0.16807736584374125,0.04100000113248825,-0.16300000250339508
Ferenc Csatorna,Hungary,2024-09-01,0.05442426233096179,-0.05100000277161598,-0.01900000125169754
Göta älv,Sweden,2024-09-01,0.012206556319496478,0.007000000216066837,0.010000000707805157
Kokemäenjoki,Finland,2024-09-01,0.006082762589551205,-0.006000000052154064,0.0010000000474974513
Tisa,Republic of Serbia,2024-09-01,,,
Ebro,Spain,2024-09-01,,,
Elbe,Germany,2024-09-01,0.021023797405667972,-0.01900000125169754,0.009000000543892384
Tajo,Spain,2024-09-01,0.030413813472152596,0.014000000432133675,0.027000000700354576
Tajo,Spain,2024-09-01,0.005830952211730783,0.003000000026077032,-0.005000000353902578
Vistula,Poland,2024-09-01,0.12709838743169813,-0.023000001907348633,-0.125
Vistula,Poland,2024-09-01,0.0572712859651264,0.0560000017285347,0.012000000104308128
Neva,Russia,2024-09-01,0.0022360680837073196,0.0020000000949949026,-0.0010000000474974513
Neva,Russia,2024-09-01,0.0022360680837073196,0.0020000000949949026,-0.0010000000474974513
Svir,Russia,2024-09-01,0.0014142136295446348,0.0010000000474974513,0.0010000000474974513
Svir,Russia,2024-09-01,0.0028284272590892697,0.0020000000949949026,0.0020000000949949026
Loire,France,2024-09-01,0.06618912264361983,0.005000000353902578,-0.06599999964237213
Daugava,Belarus,2024-09-01,0.053740118910512884,0.03800000250339508,-0.03800000250339508
Vychegda,Russia,2024-09-01,0.010816654307867659,0.006000000052154064,0.009000000543892384
Tejo,Portugal,2024-09-01,0.02061552942915078,-0.01900000125169754,0.00800000037997961
Rhein,Germany,2024-09-01,,,
Rhein,Switzerland,2024-09-01,,,
Sukhona,Russia,2024-09-01,0.006708203990809385,0.006000000052154064,0.003000000026077032
Sukhona,Russia,2024-09-01,0.0010000000474974513,0.0,-0.0010000000474974513
Ural,Russia,2024-09-01,,,
Ural,Russia,2024-09-01,,,
Dnipro,Ukraine,2024-09-01,,,
Dnipro,Ukraine,2024-09-01,,,
Dicle,Turkey,2024-09-01,,,
Dnepre,Russia,2024-09-01,0.049335587731191545,0.015000000596046448,-0.04700000211596489
Pechora,Russia,2024-09-01,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Seine,France,2024-09-01,0.02051828525927878,0.015000000596046448,0.014000000432133675
Oder,Poland,2024-09-01,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Tigris,Iraq,2024-09-01,,,
Severnaya Dvina,Russia,2024-09-01,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Rhin,Germany,2024-09-01,,,
Nederrijn,Netherlands,2024-09-01,0.02247220616824043,-0.01900000125169754,0.012000000104308128
Lek,Netherlands,2024-09-01,0.023194828904186875,-0.023000001907348633,0.003000000026077032
Gharraf Canal,Iraq,2024-09-01,,,
Rhine,Germany,2024-09-01,0.009848858375973414,-0.009000000543892384,-0.004000000189989805
Waal,Netherlands,2024-09-01,0.015556350418899365,-0.01100000087171793,-0.01100000087171793
Euphrates,Iraq,2024-09-01,,,
Firat,Turkey,2024-09-01,,,
Firat,Turkey,2024-09-01,,,
Volga,Russia,2024-09-01,0.13831124996908103,0.1210000067949295,0.06700000166893005
Volga,Russia,2024-09-01,,,
Al Furat,Syria,2024-09-01,,,
Al Furat,Syria,2024-09-01,,,
Shatt al-Arab,Iraq,2024-09-01,,,
Danube,Romania,2024-09-01,,,
Donau,Germany,2024-09-01,,,
Bratul Chillia,Romania,2024-09-01,,,
Bratul Sfântu Gheorghe,Romania,2024-09-01,,,
Bratul Sulina,Romania,2024-09-01,,,
